ticket_date,net_weight_kg,day_of_week,is_weekend,lag_1,lag_7,rolling_mean_7,rolling_std_7
2012-10-16,22852.85714285714,1,0,23758.571428571428,27548.571428571428,25641.020408163262,2163.8977672554497
2012-10-17,22808.571428571428,2,0,22852.85714285714,28441.428571428572,24836.326530612245,1989.2409342900125
2012-10-18,24435.714285714286,3,0,22808.571428571428,27484.285714285714,24400.81632653061,1610.569016180151
2012-10-19,25244.285714285714,4,0,24435.714285714286,26168.571428571428,24268.775510204083,1473.5464251442504
2012-10-20,23890.0,5,1,25244.285714285714,26992.85714285714,23825.51020408163,853.9609306853796
2012-10-21,24792.85714285714,6,1,23890.0,23788.571428571428,23968.979591836734,927.8835233192992
2012-10-22,25778.571428571428,0,0,24792.85714285714,23758.571428571428,24257.551020408162,1141.1429746660788
2012-10-23,26980.0,1,0,25778.571428571428,22852.85714285714,24847.14285714286,1342.787992140508
2012-10-24,26708.571428571428,2,0,26980.0,22808.571428571428,25404.285714285714,1151.4312300571912
2012-10-25,27128.571428571428,3,0,26708.571428571428,24435.714285714286,25788.979591836738,1221.6019688353417
2012-10-26,26052.85714285714,4,0,27128.571428571428,25244.285714285714,25904.489795918365,1199.5422677377394
2012-10-27,27260.0,5,1,26052.85714285714,23890.0,26385.918367346934,893.5168719104947
2012-10-28,26382.85714285714,6,1,27260.0,24792.85714285714,26613.061224489797,561.433071938467
2012-10-29,23864.285714285714,0,0,26382.85714285714,25778.571428571428,26339.591836734697,1170.978053404459
2012-10-30,24210.0,1,0,23864.285714285714,26980.0,25943.87755102041,1369.67440251391
2012-10-31,24535.714285714286,2,0,24210.0,26708.571428571428,25633.469387755096,1413.0193602148809
2012-11-01,23844.285714285714,3,0,24535.714285714286,27128.571428571428,25164.285714285714,1378.686400337722
2012-11-02,22610.0,4,0,23844.285714285714,26052.85714285714,24672.448979591838,1604.4806976208536
2012-11-03,21278.571428571428,5,1,22610.0,27260.0,23817.95918367347,1589.4477407280033
2012-11-04,24974.285714285714,6,1,21278.571428571428,26382.85714285714,23616.73469387755,1267.0842618882878
2012-11-05,27135.714285714286,0,0,24974.285714285714,23864.285714285714,24084.08163265306,1845.0862171421838
2012-11-06,24788.571428571428,1,0,27135.714285714286,24210.0,24166.734693877548,1864.5235597750634
2012-11-07,24997.14285714286,2,0,24788.571428571428,24535.714285714286,24232.653061224493,1887.7545651773476
2012-11-08,23715.714285714286,3,0,24997.14285714286,23844.285714285714,24214.285714285714,1892.7818493560496
2012-11-09,25428.571428571428,4,0,23715.714285714286,22610.0,24616.938775510203,1791.7212164272466
2012-11-10,28507.14285714286,5,1,25428.571428571428,21278.571428571428,25649.591836734693,1622.0344398328552
2012-11-11,28235.0,6,1,28507.14285714286,24974.285714285714,26115.408163265307,1848.2143366525327
2012-11-12,28856.428571428572,0,0,28235.0,27135.714285714286,26361.224489795917,2103.3531180389627
2012-11-13,30089.285714285714,1,0,28856.428571428572,24788.571428571428,27118.4693877551,2378.929382066451
2012-11-14,29356.428571428572,2,0,30089.285714285714,24997.14285714286,27741.224489795917,2300.344092653616
2012-11-15,31247.85714285714,3,0,29356.428571428572,23715.714285714286,28817.24489795918,1813.674832878504
2012-11-16,31536.428571428572,4,0,31247.85714285714,25428.571428571428,29689.795918367345,1311.3563831598135
2012-11-17,29986.428571428572,5,1,31536.428571428572,28507.14285714286,29901.122448979593,1203.7887225878521
2012-11-18,28520.714285714286,6,1,29986.428571428572,28235.0,29941.938775510207,1141.0919190563136
2012-11-19,27139.285714285714,0,0,28520.714285714286,28856.428571428572,29696.632653061224,1531.2223183273506
2012-11-20,27100.714285714286,1,0,27139.285714285714,30089.285714285714,29269.693877551024,1797.0591460338708
2012-11-21,26936.428571428572,2,0,27100.714285714286,29356.428571428572,28923.979591836738,1999.0208001364067
2012-11-22,25372.14285714286,3,0,26936.428571428572,31247.85714285714,28084.591836734693,2092.0340839378305
2012-11-23,25406.428571428572,4,0,25372.14285714286,31536.428571428572,27208.87755102041,1640.5737162839357
2012-11-24,25546.428571428572,5,1,25406.428571428572,29986.428571428572,26574.591836734697,1181.9201241142202
2012-11-25,23432.85714285714,6,1,25546.428571428572,28520.714285714286,25847.755102040817,1339.5692035567122
2012-11-26,24217.14285714286,0,0,23432.85714285714,27139.285714285714,25430.306122448983,1325.2467269415035
2012-11-27,22560.0,1,0,24217.14285714286,27100.714285714286,24781.632653061224,1474.2583581283
2012-11-28,25172.85714285714,2,0,22560.0,26936.428571428572,24529.693877551017,1162.341413156459
2012-11-29,24125.714285714286,3,0,25172.85714285714,25372.14285714286,24351.632653061224,1105.8755199817122
2012-11-30,25270.0,4,0,24125.714285714286,25406.428571428572,24332.14285714286,1085.1965400848906
2012-12-01,27185.714285714286,5,1,25270.0,25546.428571428572,24566.326530612245,1491.6654749684335
2012-12-02,27311.428571428572,6,1,27185.714285714286,23432.85714285714,25120.408163265307,1705.490276884651
2012-12-03,27448.571428571428,0,0,27311.428571428572,24217.14285714286,25582.04081632653,1851.3466062733223
2012-12-04,28402.85714285714,1,0,27448.571428571428,22560.0,26416.734693877548,1555.2160893419573
2012-12-05,25594.285714285714,2,0,28402.85714285714,25172.85714285714,26476.938775510203,1506.4307567487158
2012-12-06,26882.85714285714,3,0,25594.285714285714,24125.714285714286,26870.816326530614,1092.8966246036084
2012-12-07,25910.0,4,0,26882.85714285714,25270.0,26962.244897959183,954.6883443255449
2012-12-08,23131.428571428572,5,1,25910.0,27185.714285714286,26383.061224489797,1719.7683020202476
2012-12-09,26318.571428571428,6,1,23131.428571428572,27311.428571428572,26241.224489795917,1670.682867550308
2012-12-10,26102.85714285714,0,0,26318.571428571428,27448.571428571428,26048.979591836734,1583.7634319422846
2012-12-11,25974.285714285714,1,0,26102.85714285714,28402.85714285714,25702.04081632653,1202.2280498185933
2012-12-12,26741.428571428572,2,0,25974.285714285714,25594.285714285714,25865.91836734694,1261.8002010332195
2012-12-13,27067.14285714286,3,0,26741.428571428572,26882.85714285714,25892.244897959183,1288.2004684970152
2012-12-14,26645.714285714286,4,0,27067.14285714286,25910.0,25997.34693877551,1319.5225452137895
2012-12-15,27722.85714285714,5,1,26645.714285714286,23131.428571428572,26653.26530612245,605.4108147498899
2012-12-16,24670.0,6,1,27722.85714285714,26318.571428571428,26417.755102040817,968.8652655649577
2012-12-17,23240.0,0,0,24670.0,26102.85714285714,26008.775510204083,1552.4344342024704
2012-12-18,24344.285714285714,1,0,23240.0,25974.285714285714,25775.91836734694,1675.8130179518814
2012-12-19,25168.571428571428,2,0,24344.285714285714,26741.428571428572,25551.224489795917,1629.5881180231686
2012-12-20,25485.714285714286,3,0,25168.571428571428,27067.14285714286,25325.306122448976,1487.85942077087
2012-12-21,25832.85714285714,4,0,25485.714285714286,26645.714285714286,25209.18367346939,1396.548918731476
2012-12-22,26002.85714285714,5,1,25832.85714285714,27722.85714285714,24963.4693877551,965.300297691331
2012-12-23,25887.14285714286,6,1,26002.85714285714,24670.0,25137.34693877551,1012.1135118813959
2012-12-24,28092.85714285714,0,0,25887.14285714286,23240.0,25830.61224489796,1148.6978303885385
2012-12-25,26952.85714285714,1,0,28092.85714285714,24344.285714285714,26203.26530612245,999.6011838353179
2012-12-26,26310.0,2,0,26952.85714285714,25168.571428571428,26366.326530612245,889.746527057064
2012-12-27,24690.0,3,0,26310.0,25485.714285714286,26252.65306122449,1056.253946922198
2012-12-28,25871.428571428572,4,0,24690.0,25832.85714285714,26258.16326530612,1053.7967359688375
2012-12-29,26435.714285714286,5,1,25871.428571428572,26002.85714285714,26320.0,1049.0076295255044
2012-12-30,27022.85714285714,6,1,26435.714285714286,25887.14285714286,26482.244897959183,1058.6848011851541
2012-12-31,27687.14285714286,0,0,27022.85714285714,28092.85714285714,26424.285714285714,962.5550607097554
2013-01-01,26490.0,1,0,27687.14285714286,26952.85714285714,26358.163265306124,935.7170898851889
2013-01-02,25392.85714285714,2,0,26490.0,26310.0,26227.14285714286,1005.2139583396221
2013-01-03,25284.285714285714,3,0,25392.85714285714,24690.0,26312.04081632653,869.7172334061081
2013-01-04,23287.14285714286,4,0,25284.285714285714,25871.428571428572,25942.85714285714,1445.6971107581292
2013-01-05,21355.714285714286,5,1,23287.14285714286,26435.714285714286,25217.14285714286,2223.0828322200477
2013-01-06,22795.714285714286,6,1,21355.714285714286,27022.85714285714,24613.265306122452,2224.957649109379
2013-01-07,20595.714285714286,0,0,22795.714285714286,27687.14285714286,23600.204081632655,2206.451182817624
2013-01-08,23200.0,1,0,20595.714285714286,26490.0,23130.204081632655,1801.5504336583003
2013-01-09,20865.714285714286,2,0,23200.0,25392.85714285714,22483.469387755107,1661.0217036802921
2013-01-10,22950.0,3,0,20865.714285714286,25284.285714285714,22150.0,1165.3772271811533
2013-01-11,23668.571428571428,4,0,22950.0,23287.14285714286,22204.48979591837,1234.288312544418
2013-01-12,24127.14285714286,5,1,23668.571428571428,21355.714285714286,22600.408163265303,1355.21961829056
2013-01-13,22035.714285714286,6,1,24127.14285714286,22795.714285714286,22491.836734693876,1367.353995311193
2013-01-14,20812.85714285714,0,0,22035.714285714286,20595.714285714286,22522.85714285714,1318.768235841214
2013-01-15,19295.714285714286,1,0,20812.85714285714,23200.0,21965.102040816324,1742.2777837093474
2013-01-16,22442.85714285714,2,0,19295.714285714286,20865.714285714286,22190.408163265307,1677.1726115405143
2013-01-17,21914.285714285714,3,0,22442.85714285714,22950.0,22042.448979591838,1644.3574338513401
2013-01-18,21892.85714285714,4,0,21914.285714285714,23668.571428571428,21788.77551020408,1480.4909161387784
2013-01-19,22787.14285714286,5,1,21892.85714285714,24127.14285714286,21597.34693877551,1184.8615489517726
2013-01-20,23774.285714285714,6,1,22787.14285714286,22035.714285714286,21845.714285714286,1445.5952331932529
2013-01-21,25224.285714285714,0,0,23774.285714285714,20812.85714285714,22475.91836734694,1830.5884390112333
2013-01-22,25528.571428571428,1,0,25224.285714285714,19295.714285714286,23366.326530612245,1514.4597512619032
2013-01-23,25125.714285714286,2,0,25528.571428571428,22442.85714285714,23749.591836734697,1579.8699064425107
2013-01-24,24547.14285714286,3,0,25125.714285714286,21914.285714285714,24125.714285714286,1369.5130471793425
2013-01-25,22510.0,4,0,24547.14285714286,21892.85714285714,24213.877551020407,1212.7014074353253
2013-01-26,21847.14285714286,5,1,22510.0,22787.14285714286,24079.591836734697,1429.6561867942755
2013-01-27,21190.0,6,1,21847.14285714286,23774.285714285714,23710.408163265303,1805.8217859587396
2013-01-28,20568.571428571428,0,0,21190.0,25224.285714285714,23045.306122448976,2002.0298736932448
2013-01-29,21498.571428571428,1,0,20568.571428571428,25528.571428571428,22469.591836734697,1729.855232487461
2013-01-30,21484.285714285714,2,0,21498.571428571428,25125.714285714286,21949.38775510204,1289.4411216567528
2013-01-31,21675.714285714286,3,0,21484.285714285714,24547.14285714286,21539.183673469386,595.0692277468592
2013-02-01,24435.714285714286,4,0,21675.714285714286,22510.0,21814.285714285714,1227.6184011227997
2013-02-02,24091.428571428572,5,1,24435.714285714286,21847.14285714286,22134.897959183672,1500.3908463909395
2013-02-03,25840.0,6,1,24091.428571428572,21190.0,22799.183673469386,1968.6313587433349
2013-02-04,27661.428571428572,0,0,25840.0,20568.571428571428,23812.448979591838,2405.961517989135
2013-02-05,28048.571428571428,1,0,27661.428571428572,21498.571428571428,24748.16326530612,2620.231556767193
2013-02-06,25244.285714285714,2,0,28048.571428571428,21484.285714285714,25285.306122448976,2189.6447253660917
2013-02-07,25281.428571428572,3,0,25244.285714285714,21675.714285714286,25800.408163265303,1521.0092680163382
2013-02-08,24087.14285714286,4,0,25281.428571428572,24435.714285714286,25750.61224489796,1577.780421757352
2013-02-09,25070.0,5,1,24087.14285714286,24091.428571428572,25890.408163265307,1443.9464804103925
2013-02-10,26540.0,6,1,25070.0,25840.0,25990.408163265307,1463.9738841685867
2013-02-11,24820.0,0,0,26540.0,27661.428571428572,25584.48979591837,1309.1648240168602
2013-02-12,23535.714285714286,1,0,24820.0,28048.571428571428,24939.79591836735,957.4137600179185
2013-02-13,26724.285714285714,2,0,23535.714285714286,25244.285714285714,25151.22448979592,1174.6362669236528
2013-02-14,26895.714285714286,3,0,26724.285714285714,25281.428571428572,25381.83673469388,1349.8542915283747
2013-02-15,26385.714285714286,4,0,26895.714285714286,24087.14285714286,25710.204081632655,1258.928231292452
2013-02-16,26671.428571428572,5,1,26385.714285714286,25070.0,25938.979591836734,1268.6689458136323
2013-02-17,23150.0,6,1,26671.428571428572,26540.0,25454.693877551017,1603.77567143162
2013-02-18,23245.714285714286,0,0,23150.0,24820.0,25229.795918367345,1805.3291158997015
2013-02-19,22871.428571428572,1,0,23245.714285714286,23535.714285714286,25134.897959183672,1922.8548180030452
2013-02-20,23000.0,2,0,22871.428571428572,26724.285714285714,24602.85714285714,1925.0276082479759
2013-02-21,22307.14285714286,3,0,23000.0,26895.714285714286,23947.34693877551,1790.7001687234435
2013-02-22,22984.285714285714,4,0,22307.14285714286,26385.714285714286,23461.428571428576,1447.3353418736822
2013-02-23,22134.285714285714,5,1,22984.285714285714,26671.428571428572,22813.265306122452,425.2599959316569
2013-02-24,22808.571428571428,6,1,22134.285714285714,23150.0,22764.48979591837,398.96842199492505
2013-02-25,21152.85714285714,0,0,22808.571428571428,23245.714285714286,22465.51020408163,670.2134032013572
2013-02-26,21898.571428571428,1,0,21152.85714285714,22871.428571428572,22326.5306122449,672.8742577656581
2013-02-27,22620.0,2,0,21898.571428571428,23000.0,22272.244897959183,622.962451310892
2013-02-28,22930.0,3,0,22620.0,22307.14285714286,22361.224489795917,671.3786347038933
2013-03-01,24667.14285714286,4,0,22930.0,22984.285714285714,22601.63265306122,1097.6472763350323
2013-03-02,22907.14285714286,5,1,24667.14285714286,22134.285714285714,22712.04081632653,1081.555272549685
2013-03-03,22404.285714285714,6,1,22907.14285714286,22808.571428571428,22654.285714285714,1086.3253293043856
2013-03-04,24960.0,0,0,22404.285714285714,21152.85714285714,23198.163265306124,1159.8870207371497
2013-03-05,22408.571428571428,1,0,24960.0,21898.571428571428,23271.020408163262,1077.7589858065435
2013-03-06,20667.14285714286,2,0,22408.571428571428,22620.0,22992.04081632653,1459.505054756216
2013-03-07,21508.571428571428,3,0,20667.14285714286,22930.0,22788.979591836734,1564.6685146504462
2013-03-08,19545.714285714286,4,0,21508.571428571428,24667.14285714286,22057.34693877551,1728.8432349408658
2013-03-09,23191.428571428572,5,1,19545.714285714286,22907.14285714286,22097.95918367347,1755.2699769362387
2013-03-10,26298.571428571428,6,1,23191.428571428572,22404.285714285714,22654.285714285714,2375.9436363822165
2013-03-11,23247.14285714286,0,0,26298.571428571428,24960.0,22409.591836734697,2178.940283260955
2013-03-12,25850.0,1,0,23247.14285714286,22408.571428571428,22901.22448979592,2537.425636934729
2013-03-13,26328.571428571428,2,0,25850.0,20667.14285714286,23710.0,2607.9345177706205
2013-03-14,25500.0,3,0,26328.571428571428,21508.571428571428,24280.204081632655,2479.577184246043
2013-03-15,25735.714285714286,4,0,25500.0,19545.714285714286,25164.48979591837,1361.323242957837
2013-03-16,24144.285714285714,5,1,25735.714285714286,23191.428571428572,25300.61224489796,1164.570475589236
2013-03-17,20824.285714285714,6,1,24144.285714285714,26298.571428571428,24518.571428571428,1953.5356051385754
2013-03-18,22670.0,0,0,20824.285714285714,23247.14285714286,24436.12244897959,2026.9397720825514
2013-03-19,23010.0,1,0,22670.0,25850.0,24030.408163265303,1980.4652642193198
2013-03-20,23638.571428571428,2,0,23010.0,26328.571428571428,23646.12244897959,1701.5536546491956
2013-03-21,23865.714285714286,3,0,23638.571428571428,25500.0,23412.65306122449,1505.628991117004
2013-03-22,24160.0,4,0,23865.714285714286,25735.714285714286,23187.551020408162,1183.830607678829
2013-03-23,24031.428571428572,5,1,24160.0,24144.285714285714,23171.428571428572,1169.3087672625857
2013-03-24,24225.714285714286,6,1,24031.428571428572,20824.285714285714,23657.34693877551,599.0715200231976
